strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
RNSLIL	R	N	S	L	I	L	190.0	0.0	0.0	0.0	10.0
RNSLAP	R	N	S	L	A	P	0.0	0.0	0.0	589.95	31.05
RNSLAM	R	N	S	L	A	M	303.05	0.0	0.0	0.0	15.950000000000001
RNSLAL	R	N	S	L	A	L	223.25	0.0	0.0	0.0	11.75
RNSLLP	R	N	S	L	L	P	0.0	0.0	0.0	316.35	16.650000000000002
RNSLLM	R	N	S	L	L	M	257.45	0.0	0.0	0.0	13.55
RNSLLL	R	N	S	L	L	L	146.3	0.0	0.0	0.0	7.7
RNSHWS	R	N	S	H	W	S	0.0	0.0	0.0	524.4	27.6
RNSHWP	R	N	S	H	W	P	0.0	0.0	0.0	2161.25	113.75
RNSHWM	R	N	S	H	W	M	4379.5	0.0	0.0	0.0	230.5
RNSHWL	R	N	S	H	W	L	0.0	0.0	16945.15	0.0	891.85
RNSHCS	R	N	S	H	C	S	0.0	0.0	0.0	228.0	12.0
RNSHCP	R	N	S	H	C	P	0.0	0.0	0.0	763.8	40.2
RNSHCM	R	N	S	H	C	M	1291.05	0.0	0.0	0.0	67.95
RNSHCL	R	N	S	H	C	L	0.0	13726.55	0.0	0.0	722.45
RNSHIS	R	N	S	H	I	S	0.0	0.0	0.0	458.85	24.150000000000002
RNSHIP	R	N	S	H	I	P	0.0	0.0	0.0	2126.1	111.9
RNSHIM	R	N	S	H	I	M	2992.5	0.0	0.0	0.0	157.5
RNSHIL	R	N	S	H	I	L	0.0	7424.25	0.0	0.0	390.75
RNSHAS	R	N	S	H	A	S	0.0	0.0	0.0	478.8	25.200000000000003
RNSHAP	R	N	S	H	A	P	0.0	0.0	0.0	1892.4	99.60000000000001
RNSHAM	R	N	S	H	A	M	0.0	2179.3	0.0	0.0	114.7
RNSHAL	R	N	S	H	A	L	0.0	0.0	6677.55	0.0	351.45000000000005
RNSHLS	R	N	S	H	L	S	0.0	0.0	0.0	152.0	8.0
RNSHLP	R	N	S	H	L	P	0.0	0.0	0.0	1733.75	91.25
RNSHLM	R	N	S	H	L	M	0.0	0.0	1946.55	0.0	102.45
RNSHLL	R	N	S	H	L	L	4050.8	0.0	0.0	0.0	213.20000000000002
RNSCPL	R	N	S	C	P	L	0.0	0.0	209.95	0.0	11.05
RNSCWP	R	N	S	C	W	P	0.0	0.0	0.0	105.45	5.550000000000001
RNSCWM	R	N	S	C	W	M	678.3	0.0	0.0	0.0	35.7
RNSCWL	R	N	S	C	W	L	1693.85	0.0	0.0	0.0	89.15
RNSCCP	R	N	S	C	C	P	0.0	0.0	0.0	59.85	3.1500000000000004
RNSCCM	R	N	S	C	C	M	178.6	0.0	0.0	0.0	9.4
RNSCCL	R	N	S	C	C	L	1273.95	0.0	0.0	0.0	67.05
RNSCIP	R	N	S	C	I	P	0.0	0.0	0.0	494.0	26.0
RNSCIM	R	N	S	C	I	M	1163.75	0.0	0.0	0.0	61.25
RNSCIL	R	N	S	C	I	L	1276.8	0.0	0.0	0.0	67.2
RNSCAP	R	N	S	C	A	P	0.0	0.0	0.0	432.25	22.75
RNSCAM	R	N	S	C	A	M	522.5	0.0	0.0	0.0	27.5
RNSCAL	R	N	S	C	A	L	800.85	0.0	0.0	0.0	42.150000000000006
RNSCLP	R	N	S	C	L	P	0.0	0.0	0.0	836.0	44.0
RNSCLM	R	N	S	C	L	M	834.1	0.0	0.0	0.0	43.900000000000006
RNSCLL	R	N	S	C	L	L	0.0	0.0	1092.5	0.0	57.5
RNSRPS	R	N	S	R	P	S	0.0	0.0	0.0	54.15	2.85
RNSRPM	R	N	S	R	P	M	992.75	0.0	0.0	0.0	52.25
RNSRPL	R	N	S	R	P	L	1203.65	0.0	0.0	0.0	63.35
RNSRDM	R	N	S	R	D	M	784.7	0.0	0.0	0.0	41.300000000000004
RNSRDL	R	N	S	R	D	L	1161.85	0.0	0.0	0.0	61.150000000000006
RNSRWS	R	N	S	R	W	S	0.0	0.0	0.0	1450.65	76.35000000000001
RNSRWP	R	N	S	R	W	P	0.0	0.0	0.0	2430.1	127.9
RNSRWM	R	N	S	R	W	M	7293.15	0.0	0.0	0.0	383.85
RNSRWL	R	N	S	R	W	L	0.0	15019.230691107183	4746.469308892818	0.0	1040.3
RNSRCS	R	N	S	R	C	S	0.0	0.0	0.0	555.75	29.25
RNSRCP	R	N	S	R	C	P	0.0	0.0	0.0	890.15	46.85
RNSRCM	R	N	S	R	C	M	2522.25	0.0	0.0	0.0	132.75
RNSRCL	R	N	S	R	C	L	18615.25	0.0	0.0	0.0	979.75
RNSRIS	R	N	S	R	I	S	0.0	0.0	0.0	955.7	50.300000000000004
RNSRIP	R	N	S	R	I	P	0.0	0.0	0.0	6273.8	330.20000000000005
RNSRIM	R	N	S	R	I	M	0.0	0.0	15073.65	0.0	793.35
RNSRIL	R	N	S	R	I	L	0.0	19749.55	0.0	0.0	1039.45
RNSRAS	R	N	S	R	A	S	0.0	0.0	0.0	793.25	41.75
RNSRAP	R	N	S	R	A	P	0.0	0.0	0.0	2054.85	108.15
RNSRAM	R	N	S	R	A	M	0.0	4805.1	0.0	0.0	252.9
RNSRAL	R	N	S	R	A	L	0.0	0.0	10291.35	0.0	541.65
RNSRLS	R	N	S	R	L	S	0.0	0.0	0.0	312.55	16.45
RNSRLP	R	N	S	R	L	P	0.0	0.0	0.0	3799.05	199.95000000000002
RNSRLM	R	N	S	R	L	M	6138.9	0.0	0.0	0.0	323.1
RNSRLL	R	N	S	R	L	L	0.0	10246.7	0.0	0.0	539.3000000000001
CRNLPM	C	R	N	L	P	M	68.4	0.0	0.0	0.0	3.6
CRNLWP	C	R	N	L	W	P	0.0	0.0	0.0	175.75	9.25
CRNLWM	C	R	N	L	W	M	437.95	0.0	0.0	0.0	23.05
CRNLWL	C	R	N	L	W	L	0.0	0.0	716.3	0.0	37.7
CRNLCP	C	R	N	L	C	P	0.0	0.0	0.0	48.45	2.5500000000000003
CRNLCM	C	R	N	L	C	M	112.1	0.0	0.0	0.0	5.9
CRNLCL	C	R	N	L	C	L	630.8	0.0	0.0	0.0	33.2
CRNLIS	C	R	N	L	I	S	0.0	0.0	0.0	192.85	10.15
CRNLIP	C	R	N	L	I	P	0.0	0.0	0.0	3558.7	187.3
CRNLIM	C	R	N	L	I	M	0.0	0.0	4571.4	0.0	240.60000000000002
CRNLIL	C	R	N	L	I	L	1559.9	0.0	0.0	0.0	82.10000000000001
CRNLAS	C	R	N	L	A	S	0.0	0.0	0.0	71.25	3.75
CRNLAP	C	R	N	L	A	P	0.0	0.0	0.0	11881.65	625.35
CRNLAM	C	R	N	L	A	M	0.0	0.0	7168.7	0.0	377.3
CRNLAL	C	R	N	L	A	L	0.0	0.0	2898.45	0.0	152.55
CRNLLP	C	R	N	L	L	P	0.0	0.0	0.0	3908.3	205.70000000000002
CRNLLM	C	R	N	L	L	M	3914.0	0.0	0.0	0.0	206.0
CRNLLL	C	R	N	L	L	L	0.0	0.0	879.7	0.0	46.300000000000004
CRNHWM	C	R	N	H	W	M	173.85	0.0	0.0	0.0	9.15
CRNHWL	C	R	N	H	W	L	92.15	0.0	0.0	0.0	4.8500000000000005
CRNHIP	C	R	N	H	I	P	0.0	0.0	0.0	211.85	11.15
CRNHIM	C	R	N	H	I	M	302.1	0.0	0.0	0.0	15.9
CRNHIL	C	R	N	H	I	L	194.75	0.0	0.0	0.0	10.25
CRNHAP	C	R	N	H	A	P	0.0	0.0	0.0	677.35	35.65
CRNHAM	C	R	N	H	A	M	777.1	0.0	0.0	0.0	40.900000000000006
CRNHAL	C	R	N	H	A	L	120.65	0.0	0.0	0.0	6.3500000000000005
CRNHLP	C	R	N	H	L	P	0.0	0.0	0.0	252.7	13.3
CRNHLM	C	R	N	H	L	M	342.0	0.0	0.0	0.0	18.0
CRNHLL	C	R	N	H	L	L	56.05	0.0	0.0	0.0	2.95
CRNCPM	C	R	N	C	P	M	0.0	0.0	1141.9	0.0	60.1
CRNCPL	C	R	N	C	P	L	1107.7	0.0	0.0	0.0	58.300000000000004
CRNCWP	C	R	N	C	W	P	0.0	0.0	0.0	133.95	7.050000000000001
CRNCWM	C	R	N	C	W	M	281.2	0.0	0.0	0.0	14.8
CRNCWL	C	R	N	C	W	L	201.4	0.0	0.0	0.0	10.600000000000001
CRNCCL	C	R	N	C	C	L	70.3	0.0	0.0	0.0	3.7
CRNCIS	C	R	N	C	I	S	0.0	0.0	0.0	89.3	4.7
CRNCIP	C	R	N	C	I	P	0.0	0.0	0.0	718.2	37.800000000000004
CRNCIM	C	R	N	C	I	M	1871.5	0.0	0.0	0.0	98.5
CRNCIL	C	R	N	C	I	L	0.0	0.0	1980.75	0.0	104.25
CRNCAS	C	R	N	C	A	S	0.0	0.0	0.0	179.55	9.450000000000001
CRNCAP	C	R	N	C	A	P	0.0	0.0	0.0	1138.1	59.900000000000006
CRNCAM	C	R	N	C	A	M	2678.05	0.0	0.0	0.0	140.95000000000002
CRNCAL	C	R	N	C	A	L	1733.75	0.0	0.0	0.0	91.25
CRNCLS	C	R	N	C	L	S	0.0	0.0	0.0	48.45	2.5500000000000003
CRNCLP	C	R	N	C	L	P	0.0	0.0	0.0	589.0	31.0
CRNCLM	C	R	N	C	L	M	0.0	0.0	1379.4	0.0	72.60000000000001
CRNCLL	C	R	N	C	L	L	490.2	0.0	0.0	0.0	25.8
CRNRPM	C	R	N	R	P	M	0.0	0.0	85.5	0.0	4.5
CRNRWM	C	R	N	R	W	M	182.4	0.0	0.0	0.0	9.600000000000001
CRNRWL	C	R	N	R	W	L	65.55	0.0	0.0	0.0	3.45
CRNRIS	C	R	N	R	I	S	0.0	0.0	0.0	149.15	7.8500000000000005
CRNRIP	C	R	N	R	I	P	0.0	0.0	0.0	506.35	26.650000000000002
CRNRIM	C	R	N	R	I	M	579.5	0.0	0.0	0.0	30.5
CRNRIL	C	R	N	R	I	L	285.95	0.0	0.0	0.0	15.05
CRNRAS	C	R	N	R	A	S	0.0	0.0	0.0	546.25	28.75
CRNRAP	C	R	N	R	A	P	0.0	0.0	0.0	685.9	36.1
CRNRAM	C	R	N	R	A	M	0.0	0.0	967.1	0.0	50.900000000000006
CRNRAL	C	R	N	R	A	L	0.0	0.0	422.75	0.0	22.25
CRNRLP	C	R	N	R	L	P	0.0	0.0	0.0	337.25	17.75
CRNRLM	C	R	N	R	L	M	0.0	0.0	241.3	0.0	12.700000000000001
CRNRLL	C	R	N	R	L	L	57.95	0.0	0.0	0.0	3.0500000000000003
CROLIP	C	R	O	L	I	P	0.0	0.0	0.0	470.25	24.75
CROLIM	C	R	O	L	I	M	239.4	0.0	0.0	0.0	12.600000000000001
CROLIL	C	R	O	L	I	L	0.0	0.0	325.85	0.0	17.150000000000002
CROLAP	C	R	O	L	A	P	0.0	0.0	0.0	1707.15	89.85000000000001
CROLAM	C	R	O	L	A	M	0.0	0.0	407.55	0.0	21.450000000000003
CROLAL	C	R	O	L	A	L	0.0	0.0	338.2	0.0	17.8
CROLLP	C	R	O	L	L	P	0.0	0.0	0.0	421.8	22.200000000000003
CROLLM	C	R	O	L	L	M	196.65	0.0	0.0	0.0	10.350000000000001
CROLLL	C	R	O	L	L	L	82.65	0.0	0.0	0.0	4.3500000000000005
CROHIP	C	R	O	H	I	P	0.0	0.0	0.0	164.35	8.65
CROHIM	C	R	O	H	I	M	0.0	0.0	131.1	0.0	6.9
CROHIL	C	R	O	H	I	L	0.0	0.0	217.55	0.0	11.450000000000001
CROHAP	C	R	O	H	A	P	0.0	0.0	0.0	363.85	19.150000000000002
CROHAM	C	R	O	H	A	M	229.9	0.0	0.0	0.0	12.100000000000001
CROHAL	C	R	O	H	A	L	0.0	0.0	290.7	0.0	15.3
CROHLP	C	R	O	H	L	P	0.0	0.0	0.0	179.55	9.450000000000001
CROHLM	C	R	O	H	L	M	172.9	0.0	0.0	0.0	9.1
CROHLL	C	R	O	H	L	L	0.0	0.0	237.5	0.0	12.5
CROCIP	C	R	O	C	I	P	0.0	0.0	0.0	339.15	17.85
CROCIM	C	R	O	C	I	M	285.0	0.0	0.0	0.0	15.0
CROCIL	C	R	O	C	I	L	351.5	0.0	0.0	0.0	18.5
CROCAP	C	R	O	C	A	P	0.0	0.0	0.0	653.6	34.4
CROCAM	C	R	O	C	A	M	352.45	0.0	0.0	0.0	18.55
CROCAL	C	R	O	C	A	L	0.0	0.0	155.8	0.0	8.200000000000001
CROCLP	C	R	O	C	L	P	0.0	0.0	0.0	255.55	13.450000000000001
CROCLM	C	R	O	C	L	M	179.55	0.0	0.0	0.0	9.450000000000001
CROCLL	C	R	O	C	L	L	88.35	0.0	0.0	0.0	4.65
CRORIP	C	R	O	R	I	P	0.0	0.0	0.0	127.3	6.7
CRORIM	C	R	O	R	I	M	131.1	0.0	0.0	0.0	6.9
CRORIL	C	R	O	R	I	L	275.5	0.0	0.0	0.0	14.5
CRORAP	C	R	O	R	A	P	0.0	0.0	0.0	162.45	8.55
CRORAM	C	R	O	R	A	M	191.9	0.0	0.0	0.0	10.100000000000001
CRORAL	C	R	O	R	A	L	226.1	0.0	0.0	0.0	11.9
CRORLP	C	R	O	R	L	P	0.0	0.0	0.0	105.45	5.550000000000001
CRORLM	C	R	O	R	L	M	0.0	0.0	121.6	0.0	6.4
CRORLL	C	R	O	R	L	L	54.15	0.0	0.0	0.0	2.85
CRPLWP	C	R	P	L	W	P	0.0	0.0	0.0	54.15	2.85
CRPLWM	C	R	P	L	W	M	68.4	0.0	0.0	0.0	3.6
CRPLWL	C	R	P	L	W	L	0.0	0.0	217.55	0.0	11.450000000000001
CRPLCL	C	R	P	L	C	L	57.95	0.0	0.0	0.0	3.0500000000000003
CRPLIP	C	R	P	L	I	P	0.0	0.0	0.0	3478.9	183.10000000000002
CRPLIM	C	R	P	L	I	M	1823.05	0.0	0.0	0.0	95.95
CRPLIL	C	R	P	L	I	L	1745.15	0.0	0.0	0.0	91.85000000000001
CRPLAS	C	R	P	L	A	S	0.0	0.0	0.0	59.85	3.1500000000000004
CRPLAP	C	R	P	L	A	P	0.0	0.0	0.0	8415.1	442.90000000000003
CRPLAM	C	R	P	L	A	M	0.0	0.0	2592.55	0.0	136.45000000000002
CRPLAL	C	R	P	L	A	L	1381.3	0.0	0.0	0.0	72.7
CRPLLP	C	R	P	L	L	P	0.0	0.0	0.0	3252.8	171.20000000000002
CRPLLM	C	R	P	L	L	M	0.0	0.0	1541.85	0.0	81.15
CRPLLL	C	R	P	L	L	L	720.1	0.0	0.0	0.0	37.9
CRPHWM	C	R	P	H	W	M	82.65	0.0	0.0	0.0	4.3500000000000005
CRPHWL	C	R	P	H	W	L	73.15	0.0	0.0	0.0	3.85
CRPHCM	C	R	P	H	C	M	54.15	0.0	0.0	0.0	2.85
CRPHCL	C	R	P	H	C	L	91.2	0.0	0.0	0.0	4.800000000000001
CRPHIP	C	R	P	H	I	P	0.0	0.0	0.0	1405.05	73.95
CRPHIM	C	R	P	H	I	M	0.0	0.0	1172.3	0.0	61.7
CRPHIL	C	R	P	H	I	L	964.25	0.0	0.0	0.0	50.75
CRPHAP	C	R	P	H	A	P	0.0	0.0	0.0	3701.2	194.8
CRPHAM	C	R	P	H	A	M	0.0	0.0	1550.4	0.0	81.60000000000001
CRPHAL	C	R	P	H	A	L	0.0	0.0	1012.7	0.0	53.300000000000004
CRPHLP	C	R	P	H	L	P	0.0	0.0	0.0	2507.05	131.95000000000002
CRPHLM	C	R	P	H	L	M	2054.85	0.0	0.0	0.0	108.15
CRPHLL	C	R	P	H	L	L	0.0	0.0	1004.15	0.0	52.85
CRPCPM	C	R	P	C	P	M	53.2	0.0	0.0	0.0	2.8000000000000003
CRPCPL	C	R	P	C	P	L	155.8	0.0	0.0	0.0	8.200000000000001
CRPCWM	C	R	P	C	W	M	82.65	0.0	0.0	0.0	4.3500000000000005
CRPCWL	C	R	P	C	W	L	107.35	0.0	0.0	0.0	5.65
CRPCIP	C	R	P	C	I	P	0.0	0.0	0.0	2531.75	133.25
CRPCIM	C	R	P	C	I	M	1673.9	0.0	0.0	0.0	88.10000000000001
CRPCIL	C	R	P	C	I	L	2262.9	0.0	0.0	0.0	119.10000000000001
CRPCAP	C	R	P	C	A	P	0.0	0.0	0.0	6225.35	327.65000000000003
CRPCAM	C	R	P	C	A	M	2310.4	0.0	0.0	0.0	121.60000000000001
CRPCAL	C	R	P	C	A	L	0.0	0.0	1002.25	0.0	52.75
CRPCLP	C	R	P	C	L	P	0.0	0.0	0.0	2800.6	147.4
CRPCLM	C	R	P	C	L	M	1785.05	0.0	0.0	0.0	93.95
CRPCLL	C	R	P	C	L	L	648.85	0.0	0.0	0.0	34.15
CRPRPM	C	R	P	R	P	M	198.55	0.0	0.0	0.0	10.450000000000001
CRPRPL	C	R	P	R	P	L	152.0	0.0	0.0	0.0	8.0
CRPRDM	C	R	P	R	D	M	50.35	0.0	0.0	0.0	2.6500000000000004
CRPRWP	C	R	P	R	W	P	0.0	0.0	0.0	58.9	3.1
CRPRWM	C	R	P	R	W	M	315.4	0.0	0.0	0.0	16.6
CRPRWL	C	R	P	R	W	L	136.8	0.0	0.0	0.0	7.2
CRPRCL	C	R	P	R	C	L	59.85	0.0	0.0	0.0	3.1500000000000004
CRPRIS	C	R	P	R	I	S	0.0	0.0	0.0	92.15	4.8500000000000005
CRPRIP	C	R	P	R	I	P	0.0	0.0	0.0	1185.6	62.400000000000006
CRPRIM	C	R	P	R	I	M	1741.35	0.0	0.0	0.0	91.65
CRPRIL	C	R	P	R	I	L	2219.2	0.0	0.0	0.0	116.80000000000001
CRPRAS	C	R	P	R	A	S	0.0	0.0	0.0	411.35	21.650000000000002
CRPRAP	C	R	P	R	A	P	0.0	0.0	0.0	2039.65	107.35000000000001
CRPRAM	C	R	P	R	A	M	0.0	0.0	1976.0	0.0	104.0
CRPRAL	C	R	P	R	A	L	1698.6	0.0	0.0	0.0	89.4
CRPRLP	C	R	P	R	L	P	0.0	0.0	0.0	1554.2	81.80000000000001
CRPRLM	C	R	P	R	L	M	1299.6	0.0	0.0	0.0	68.4
CRPRLL	C	R	P	R	L	L	823.65	0.0	0.0	0.0	43.35
CNNLPS	C	N	N	L	P	S	0.0	0.0	0.0	104.5	5.5
CNNLPM	C	N	N	L	P	M	2401.6	0.0	0.0	0.0	126.4
CNNLPL	C	N	N	L	P	L	0.0	0.0	1712.85	0.0	90.15
CNNLDS	C	N	N	L	D	S	0.0	0.0	0.0	174.8	9.200000000000001
CNNLDM	C	N	N	L	D	M	632.7	0.0	0.0	0.0	33.300000000000004
CNNLDL	C	N	N	L	D	L	1656.8	0.0	0.0	0.0	87.2
CNNLWS	C	N	N	L	W	S	0.0	0.0	0.0	314.45	16.55
CNNLWP	C	N	N	L	W	P	0.0	0.0	0.0	1629.25	85.75
CNNLWM	C	N	N	L	W	M	4821.25	0.0	0.0	0.0	253.75
CNNLWL	C	N	N	L	W	L	7121.2	0.0	0.0	0.0	374.8
CNNLCS	C	N	N	L	C	S	0.0	0.0	0.0	190.0	10.0
CNNLCP	C	N	N	L	C	P	0.0	0.0	0.0	449.35	23.650000000000002
CNNLCM	C	N	N	L	C	M	973.75	0.0	0.0	0.0	51.25
CNNLCL	C	N	N	L	C	L	5006.5	0.0	0.0	0.0	263.5
CNNLIS	C	N	N	L	I	S	0.0	0.0	0.0	1769.85	93.15
CNNLIP	C	N	N	L	I	P	0.0	0.0	0.0	14150.25	744.75
CNNLIM	C	N	N	L	I	M	31176.15	0.0	0.0	0.0	1640.8500000000001
CNNLIL	C	N	N	L	I	L	18337.85	0.0	0.0	0.0	965.1500000000001
CNNLAS	C	N	N	L	A	S	0.0	0.0	0.0	1060.2	55.800000000000004
CNNLAP	C	N	N	L	A	P	0.0	0.0	0.0	36988.25	1946.75
CNNLAM	C	N	N	L	A	M	0.0	54107.25	0.0	0.0	2847.75
CNNLAL	C	N	N	L	A	L	31656.85	0.0	0.0	0.0	1666.15
CNNLLP	C	N	N	L	L	P	0.0	0.0	0.0	16413.15	863.85
CNNLLM	C	N	N	L	L	M	0.0	22055.2	0.0	0.0	1160.8
CNNLLL	C	N	N	L	L	L	0.0	0.0	6130.35	0.0	322.65000000000003
CNNHWL	C	N	N	H	W	L	134.9	0.0	0.0	0.0	7.1000000000000005
CNNHIP	C	N	N	H	I	P	0.0	0.0	0.0	459.8	24.200000000000003
CNNHIM	C	N	N	H	I	M	878.75	0.0	0.0	0.0	46.25
CNNHIL	C	N	N	H	I	L	1005.1	0.0	0.0	0.0	52.900000000000006
CNNHAP	C	N	N	H	A	P	0.0	0.0	0.0	817.95	43.050000000000004
CNNHAM	C	N	N	H	A	M	861.65	0.0	0.0	0.0	45.35
CNNHAL	C	N	N	H	A	L	947.15	0.0	0.0	0.0	49.85
CNNHLP	C	N	N	H	L	P	0.0	0.0	0.0	300.2	15.8
CNNHLM	C	N	N	H	L	M	370.5	0.0	0.0	0.0	19.5
CNNHLL	C	N	N	H	L	L	687.8	0.0	0.0	0.0	36.2
CNNCPS	C	N	N	C	P	S	0.0	0.0	0.0	228.0	12.0
CNNCPM	C	N	N	C	P	M	0.0	0.0	2914.6	0.0	153.4
CNNCPL	C	N	N	C	P	L	0.0	0.0	3022.9	0.0	159.10000000000002
CNNCDS	C	N	N	C	D	S	0.0	0.0	0.0	146.3	7.7
CNNCDM	C	N	N	C	D	M	604.2	0.0	0.0	0.0	31.8
CNNCDL	C	N	N	C	D	L	1483.9	0.0	0.0	0.0	78.10000000000001
CNNCWS	C	N	N	C	W	S	0.0	0.0	0.0	112.1	5.9
CNNCWP	C	N	N	C	W	P	0.0	0.0	0.0	711.55	37.45
CNNCWM	C	N	N	C	W	M	2762.6	0.0	0.0	0.0	145.4
CNNCWL	C	N	N	C	W	L	0.0	0.0	3734.45	0.0	196.55
CNNCCS	C	N	N	C	C	S	0.0	0.0	0.0	67.45	3.5500000000000003
CNNCCP	C	N	N	C	C	P	0.0	0.0	0.0	375.25	19.75
CNNCCM	C	N	N	C	C	M	0.0	0.0	717.25	0.0	37.75
CNNCCL	C	N	N	C	C	L	3592.9	0.0	0.0	0.0	189.10000000000002
CNNCIS	C	N	N	C	I	S	0.0	0.0	0.0	694.45	36.550000000000004
CNNCIP	C	N	N	C	I	P	0.0	0.0	0.0	7345.4	386.6
CNNCIM	C	N	N	C	I	M	0.0	0.0	13530.85	0.0	712.1500000000001
CNNCIL	C	N	N	C	I	L	8026.55	0.0	0.0	0.0	422.45000000000005
CNNCAS	C	N	N	C	A	S	0.0	0.0	0.0	277.4	14.600000000000001
CNNCAP	C	N	N	C	A	P	0.0	0.0	0.0	25718.4	1353.6000000000001
CNNCAM	C	N	N	C	A	M	0.0	27110.15	0.0	0.0	1426.8500000000001
CNNCAL	C	N	N	C	A	L	12376.6	0.0	0.0	0.0	651.4000000000001
CNNCLP	C	N	N	C	L	P	0.0	0.0	0.0	9100.05	478.95000000000005
CNNCLM	C	N	N	C	L	M	0.0	8958.5	0.0	0.0	471.5
CNNCLL	C	N	N	C	L	L	0.0	2902.25	0.0	0.0	152.75
CNNRWM	C	N	N	R	W	M	97.85	0.0	0.0	0.0	5.15
CNNRWL	C	N	N	R	W	L	144.4	0.0	0.0	0.0	7.6000000000000005
CNNRIS	C	N	N	R	I	S	0.0	0.0	0.0	202.35	10.65
CNNRIP	C	N	N	R	I	P	0.0	0.0	0.0	794.2	41.800000000000004
CNNRIM	C	N	N	R	I	M	0.0	0.0	1424.05	0.0	74.95
CNNRIL	C	N	N	R	I	L	0.0	0.0	1007.95	0.0	53.050000000000004
CNNRAS	C	N	N	R	A	S	0.0	0.0	0.0	195.7	10.3
CNNRAP	C	N	N	R	A	P	0.0	0.0	0.0	1771.75	93.25
CNNRAM	C	N	N	R	A	M	0.0	0.0	2114.7	0.0	111.30000000000001
CNNRAL	C	N	N	R	A	L	0.0	1175.15	0.0	0.0	61.85
CNNRLP	C	N	N	R	L	P	0.0	0.0	0.0	567.15	29.85
CNNRLM	C	N	N	R	L	M	0.0	0.0	754.3	0.0	39.7
CNNRLL	C	N	N	R	L	L	0.0	0.0	606.1	0.0	31.900000000000002
CNOLIP	C	N	O	L	I	P	0.0	0.0	0.0	86.45	4.55
CNOLIM	C	N	O	L	I	M	67.45	0.0	0.0	0.0	3.5500000000000003
CNOLAP	C	N	O	L	A	P	0.0	0.0	0.0	316.35	16.650000000000002
CNOLAM	C	N	O	L	A	M	139.65	0.0	0.0	0.0	7.3500000000000005
CNOLAL	C	N	O	L	A	L	92.15	0.0	0.0	0.0	4.8500000000000005
CNOLLP	C	N	O	L	L	P	0.0	0.0	0.0	95.95	5.050000000000001
CNOLLM	C	N	O	L	L	M	53.2	0.0	0.0	0.0	2.8000000000000003
CNOHWL	C	N	O	H	W	L	52.25	0.0	0.0	0.0	2.75
CNOHIP	C	N	O	H	I	P	0.0	0.0	0.0	321.1	16.900000000000002
CNOHIM	C	N	O	H	I	M	0.0	0.0	330.6	0.0	17.400000000000002
CNOHIL	C	N	O	H	I	L	0.0	0.0	373.35	0.0	19.650000000000002
CNOHAP	C	N	O	H	A	P	0.0	0.0	0.0	660.25	34.75
CNOHAM	C	N	O	H	A	M	0.0	425.6	0.0	0.0	22.400000000000002
CNOHAL	C	N	O	H	A	L	0.0	0.0	404.7	0.0	21.3
CNOHLP	C	N	O	H	L	P	0.0	0.0	0.0	252.7	13.3
CNOHLM	C	N	O	H	L	M	0.0	259.35	0.0	0.0	13.65
CNOHLL	C	N	O	H	L	L	0.0	0.0	158.65	0.0	8.35
CNOCWL	C	N	O	C	W	L	61.75	0.0	0.0	0.0	3.25
CNOCCL	C	N	O	C	C	L	0.0	0.0	81.7	0.0	4.3
CNOCIP	C	N	O	C	I	P	0.0	0.0	0.0	68.4	3.6
CNOCIM	C	N	O	C	I	M	50.35	0.0	0.0	0.0	2.6500000000000004
CNOCIL	C	N	O	C	I	L	0.0	0.0	122.55	0.0	6.45
CNOCAP	C	N	O	C	A	P	0.0	0.0	0.0	111.15	5.8500000000000005
CNOCAM	C	N	O	C	A	M	0.0	193.8	0.0	0.0	10.200000000000001
CNOCAL	C	N	O	C	A	L	0.0	114.0	0.0	0.0	6.0
CNOCLP	C	N	O	C	L	P	0.0	0.0	0.0	54.15	2.85
CNOCLM	C	N	O	C	L	M	0.0	0.0	57.0	0.0	3.0
CNOCLL	C	N	O	C	L	L	0.0	57.0	0.0	0.0	3.0
CNORWM	C	N	O	R	W	M	63.65	0.0	0.0	0.0	3.35
CNORWL	C	N	O	R	W	L	103.55	0.0	0.0	0.0	5.45
CNORIP	C	N	O	R	I	P	0.0	0.0	0.0	221.35	11.65
CNORIM	C	N	O	R	I	M	0.0	0.0	239.4	0.0	12.600000000000001
CNORIL	C	N	O	R	I	L	0.0	388.55	0.0	0.0	20.450000000000003
CNORAP	C	N	O	R	A	P	0.0	0.0	0.0	207.1	10.9
CNORAM	C	N	O	R	A	M	206.15	0.0	0.0	0.0	10.850000000000001
CNORAL	C	N	O	R	A	L	0.0	0.0	319.2	0.0	16.8
CNORLP	C	N	O	R	L	P	0.0	0.0	0.0	151.05	7.95
CNORLM	C	N	O	R	L	M	148.2	0.0	0.0	0.0	7.800000000000001
CNORLL	C	N	O	R	L	L	0.0	0.0	228.95	0.0	12.05
CNPLIP	C	N	P	L	I	P	0.0	0.0	0.0	164.35	8.65
CNPLIM	C	N	P	L	I	M	274.55	0.0	0.0	0.0	14.450000000000001
CNPLAP	C	N	P	L	A	P	0.0	0.0	0.0	1147.6	60.400000000000006
CNPLAM	C	N	P	L	A	M	0.0	697.3	0.0	0.0	36.7
CNPLAL	C	N	P	L	A	L	0.0	0.0	176.7	0.0	9.3
