strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
AG6BFK	A	G	6	B	F	K	466.0	3	true	
AG6BFM	A	G	6	B	F	M	383.0	6	true	
AG6BFN	A	G	6	B	F	N	1143.0	6	true	
AG6BFO	A	G	6	B	F	O	6905.0	6	true	
AG6BFR	A	G	6	B	F	R	257.0	10	true	
AG6BFS	A	G	6	B	F	S	822.0	10	true	
AG6BGG	A	G	6	B	G	G	242.0	1	true	
AG6BGK	A	G	6	B	G	K	828.0	3	true	
AG6BGN	A	G	6	B	G	N	169.0	6	true	
AG6BGO	A	G	6	B	G	O	2255.0	6	true	
AG6BHF	A	G	6	B	H	F	342.0	1	true	
AG6BHI	A	G	6	B	H	I	304.0	3	true	
AG6BHJ	A	G	6	B	H	J	151.0	3	true	
AG6BHK	A	G	6	B	H	K	273.0	3	true	
AG6BHM	A	G	6	B	H	M	181.0	6	true	
AG6BHN	A	G	6	B	H	N	428.0	6	true	
AG6BHO	A	G	6	B	H	O	2025.0	6	true	
AG6BHQ	A	G	6	B	H	Q	80.0	10	true	
AG6BHS	A	G	6	B	H	S	161.0	10	true	
AG6BIF	A	G	6	B	I	F	256.0	1	true	
AG6BIG	A	G	6	B	I	G	693.0	1	true	
AG6BIH	A	G	6	B	I	H	150.0	3	true	
AG6BII	A	G	6	B	I	I	255.0	3	true	
AG6BIJ	A	G	6	B	I	J	433.0	3	true	
AG6BIK	A	G	6	B	I	K	1937.0	3	true	
AG6BIM	A	G	6	B	I	M	213.0	6	true	
AG6BIN	A	G	6	B	I	N	734.0	6	true	
AG6BIO	A	G	6	B	I	O	6953.0	6	true	
AG6BIS	A	G	6	B	I	S	127.0	10	true	
AG6GDF	A	G	6	G	D	F	2493.0	1	true	
AG6GDH	A	G	6	G	D	H	187.0	3	true	
AG6GDI	A	G	6	G	D	I	130.0	3	true	
AG6GDJ	A	G	6	G	D	J	217.0	3	true	
AG6GDM	A	G	6	G	D	M	160.0	6	true	
AG6GDN	A	G	6	G	D	N	485.0	6	true	
AG6GDO	A	G	6	G	D	O	1170.0	6	true	
AG6GDS	A	G	6	G	D	S	172.0	10	true	
AG6GEK	A	G	6	G	E	K	168.0	3	true	
AG6GEO	A	G	6	G	E	O	125.0	6	true	
AG6GFO	A	G	6	G	F	O	527.0	6	true	
AG6GGF	A	G	6	G	G	F	753.0	1	true	
AG6GGG	A	G	6	G	G	G	498.0	1	true	
AG6GGJ	A	G	6	G	G	J	406.0	3	true	
AG6GGK	A	G	6	G	G	K	1266.0	3	true	
AG6GGM	A	G	6	G	G	M	291.0	6	true	
AG6GGN	A	G	6	G	G	N	201.0	6	true	
AG6GGO	A	G	6	G	G	O	984.0	6	true	
AG6GHF	A	G	6	G	H	F	2243.0	1	true	
AG6GHI	A	G	6	G	H	I	114.0	3	true	
AG6GIF	A	G	6	G	I	F	399.0	1	true	
AG6GIK	A	G	6	G	I	K	186.0	3	true	
AG6GIO	A	G	6	G	I	O	567.0	6	true	
AG6LDF	A	G	6	L	D	F	200.0	1	true	
AG6LDG	A	G	6	L	D	G	206.0	1	true	
AG6LDH	A	G	6	L	D	H	275.0	3	true	
AG6LDI	A	G	6	L	D	I	466.0	3	true	
AG6LDJ	A	G	6	L	D	J	442.0	3	true	
AG6LDK	A	G	6	L	D	K	1003.0	3	true	
AG6LDM	A	G	6	L	D	M	559.0	6	true	
AG6LDN	A	G	6	L	D	N	1273.0	6	true	
AG6LDO	A	G	6	L	D	O	4929.0	6	true	
AG6LDR	A	G	6	L	D	R	138.0	10	true	
AG6LDS	A	G	6	L	D	S	265.0	10	true	
AG6LEG	A	G	6	L	E	G	272.0	1	true	
AG6LEK	A	G	6	L	E	K	1022.0	3	true	
AG6LEO	A	G	6	L	E	O	1376.0	6	true	
AG6LFF	A	G	6	L	F	F	170.0	1	true	
AG6LFG	A	G	6	L	F	G	382.0	1	true	
AG6LFH	A	G	6	L	F	H	478.0	3	true	
AG6LFI	A	G	6	L	F	I	476.0	3	true	
AG6LFJ	A	G	6	L	F	J	621.0	3	true	
AG6LFK	A	G	6	L	F	K	2047.0	3	true	
AG6LFL	A	G	6	L	F	L	161.0	6	true	
AG6LFM	A	G	6	L	F	M	584.0	6	true	
AG6LFN	A	G	6	L	F	N	1753.0	6	true	
AG6LFO	A	G	6	L	F	O	8689.0	6	true	
AG6LFR	A	G	6	L	F	R	452.0	10	true	
AG6LFS	A	G	6	L	F	S	713.0	10	true	
AG6LGG	A	G	6	L	G	G	1118.0	1	true	
AG6LGI	A	G	6	L	G	I	182.0	3	true	
AG6LGJ	A	G	6	L	G	J	206.0	3	true	
AG6LGK	A	G	6	L	G	K	2959.0	3	true	
AG6LGN	A	G	6	L	G	N	277.0	6	true	
AG6LGO	A	G	6	L	G	O	3869.0	6	true	
AG6LHF	A	G	6	L	H	F	382.0	1	true	
AG6LHI	A	G	6	L	H	I	201.0	3	true	
AG6LHJ	A	G	6	L	H	J	127.0	3	true	
AG6LHK	A	G	6	L	H	K	267.0	3	true	
AG6LHM	A	G	6	L	H	M	147.0	6	true	
AG6LHN	A	G	6	L	H	N	350.0	6	true	
AG6LHO	A	G	6	L	H	O	2488.0	6	true	
AG6LIF	A	G	6	L	I	F	396.0	1	true	
AG6LIG	A	G	6	L	I	G	3466.0	1	true	
AG6LIH	A	G	6	L	I	H	185.0	3	true	
AG6LII	A	G	6	L	I	I	389.0	3	true	
AG6LIJ	A	G	6	L	I	J	896.0	3	true	
AG6LIK	A	G	6	L	I	K	9033.0	3	true	
AG6LIM	A	G	6	L	I	M	202.0	6	true	
AG6LIN	A	G	6	L	I	N	626.0	6	true	
AG6LIO	A	G	6	L	I	O	13212.0	6	true	
AG6LIS	A	G	6	L	I	S	159.0	10	true	
AG6ODF	A	G	6	O	D	F	8483.0	1	true	
AG6ODH	A	G	6	O	D	H	193.0	3	true	
AG6ODI	A	G	6	O	D	I	264.0	3	true	
AG6ODJ	A	G	6	O	D	J	379.0	3	true	
AG6ODK	A	G	6	O	D	K	489.0	3	true	
AG6ODM	A	G	6	O	D	M	340.0	6	true	
AG6ODN	A	G	6	O	D	N	701.0	6	true	
AG6ODO	A	G	6	O	D	O	2208.0	6	true	
AG6ODS	A	G	6	O	D	S	249.0	10	true	
AG6OEG	A	G	6	O	E	G	136.0	1	true	
AG6OEK	A	G	6	O	E	K	342.0	3	true	
AG6OEO	A	G	6	O	E	O	386.0	6	true	
AG6OFN	A	G	6	O	F	N	130.0	6	true	
AG6OFO	A	G	6	O	F	O	627.0	6	true	
AG6OGF	A	G	6	O	G	F	973.0	1	true	
AG6OGG	A	G	6	O	G	G	1443.0	1	true	
AG6OGI	A	G	6	O	G	I	342.0	3	true	
AG6OGJ	A	G	6	O	G	J	953.0	3	true	
AG6OGK	A	G	6	O	G	K	3920.0	3	true	
AG6OGM	A	G	6	O	G	M	283.0	6	true	
AG6OGN	A	G	6	O	G	N	199.0	6	true	
AG6OGO	A	G	6	O	G	O	1846.0	6	true	
AG6OHF	A	G	6	O	H	F	5311.0	1	true	
AG6OHO	A	G	6	O	H	O	203.0	6	true	
AG6OHS	A	G	6	O	H	S	110.0	10	true	
AG6OIF	A	G	6	O	I	F	134.0	1	true	
AG6OIG	A	G	6	O	I	G	304.0	1	true	
AG6OIJ	A	G	6	O	I	J	237.0	3	true	
AG6OIK	A	G	6	O	I	K	294.0	3	true	
AG6OIN	A	G	6	O	I	N	224.0	6	true	
AG6OIO	A	G	6	O	I	O	918.0	6	true	
AG6UDG	A	G	6	U	D	G	366.0	1	true	
AG6UDI	A	G	6	U	D	I	224.0	3	true	
AG6UDJ	A	G	6	U	D	J	194.0	3	true	
AG6UDK	A	G	6	U	D	K	578.0	3	true	
AG6UDL	A	G	6	U	D	L	179.0	6	true	
AG6UDM	A	G	6	U	D	M	983.0	6	true	
AG6UDN	A	G	6	U	D	N	2346.0	6	true	
AG6UDO	A	G	6	U	D	O	1803.0	6	true	
AG6UDQ	A	G	6	U	D	Q	54.0	10	true	
AG6UDR	A	G	6	U	D	R	292.0	10	true	
AG6UDS	A	G	6	U	D	S	390.0	10	true	
AG6UEK	A	G	6	U	E	K	147.0	3	true	
AG6UEM	A	G	6	U	E	M	196.0	6	true	
AG6UEO	A	G	6	U	E	O	167.0	6	true	
AG6UFG	A	G	6	U	F	G	167.0	1	true	
AG6UFI	A	G	6	U	F	I	73.0	3	true	
AG6UFJ	A	G	6	U	F	J	213.0	3	true	
AG6UFK	A	G	6	U	F	K	722.0	3	true	
AG6UFL	A	G	6	U	F	L	154.0	6	true	
AG6UFM	A	G	6	U	F	M	672.0	6	true	
AG6UFN	A	G	6	U	F	N	2045.0	6	true	
AG6UFO	A	G	6	U	F	O	1819.0	6	true	
AG6UFQ	A	G	6	U	F	Q	64.0	10	true	
AG6UFR	A	G	6	U	F	R	576.0	10	true	
AG6UFS	A	G	6	U	F	S	581.0	10	true	
AG6UGG	A	G	6	U	G	G	145.0	1	true	
AG6UGK	A	G	6	U	G	K	264.0	3	true	
AG6UGN	A	G	6	U	G	N	325.0	6	true	
AG6UGO	A	G	6	U	G	O	298.0	6	true	
AG6UHM	A	G	6	U	H	M	295.0	6	true	
AG6UHN	A	G	6	U	H	N	367.0	6	true	
AG6UIG	A	G	6	U	I	G	150.0	1	true	
AG6UIK	A	G	6	U	I	K	803.0	3	true	
AG6UIM	A	G	6	U	I	M	214.0	6	true	
AG6UIN	A	G	6	U	I	N	319.0	6	true	
AG6UIO	A	G	6	U	I	O	358.0	6	true	
AG6UIS	A	G	6	U	I	S	82.0	10	true	
AG6WDJ	A	G	6	W	D	J	129.0	3	true	
AG6WDK	A	G	6	W	D	K	285.0	3	true	
AG6WDL	A	G	6	W	D	L	126.0	6	true	
AG6WDM	A	G	6	W	D	M	491.0	6	true	
AG6WDN	A	G	6	W	D	N	1081.0	6	true	
AG6WDO	A	G	6	W	D	O	1107.0	6	true	
AG6WDR	A	G	6	W	D	R	202.0	10	true	
AG6WEG	A	G	6	W	E	G	52.0	1	true	
AG6WEI	A	G	6	W	E	I	124.0	3	true	
AG6WEM	A	G	6	W	E	M	221.0	6	true	
AG6WEO	A	G	6	W	E	O	237.0	6	true	
AG6WFK	A	G	6	W	F	K	392.0	3	true	
AG6WFL	A	G	6	W	F	L	141.0	6	true	
AG6WFM	A	G	6	W	F	M	449.0	6	true	
AG6WFN	A	G	6	W	F	N	1014.0	6	true	
AG6WFO	A	G	6	W	F	O	887.0	6	true	
AG6WFR	A	G	6	W	F	R	247.0	10	true	
AG6WGG	A	G	6	W	G	G	64.0	1	true	
AG6WGL	A	G	6	W	G	L	149.0	6	true	
AG6WGM	A	G	6	W	G	M	199.0	6	true	
AG6WGO	A	G	6	W	G	O	253.0	6	true	
AG6WHI	A	G	6	W	H	I	122.0	3	true	
AG6WIG	A	G	6	W	I	G	65.0	1	true	
AG6WIK	A	G	6	W	I	K	387.0	3	true	
AG6WIM	A	G	6	W	I	M	271.0	6	true	
AG6WIN	A	G	6	W	I	N	298.0	6	true	
AG6WIO	A	G	6	W	I	O	212.0	6	true	
AG6WIS	A	G	6	W	I	S	58.0	10	true	
Al1BDF	A	l	1	B	D	F	3662.0	1	true	
Al1BDH	A	l	1	B	D	H	749.0	3	true	
Al1BDI	A	l	1	B	D	I	870.0	3	true	
Al1BDJ	A	l	1	B	D	J	649.0	3	true	
Al1BDK	A	l	1	B	D	K	1284.0	3	true	
Al1BDL	A	l	1	B	D	L	198.0	6	true	
Al1BDM	A	l	1	B	D	M	1288.0	6	true	
Al1BDN	A	l	1	B	D	N	3920.0	6	true	
Al1BDO	A	l	1	B	D	O	14901.0	6	true	
Al1BDR	A	l	1	B	D	R	192.0	10	true	
Al1BDS	A	l	1	B	D	S	362.0	10	true	
Al1BEG	A	l	1	B	E	G	102.0	1	true	
Al1BEI	A	l	1	B	E	I	267.0	3	true	
Al1BEJ	A	l	1	B	E	J	369.0	3	true	
Al1BEK	A	l	1	B	E	K	2008.0	3	true	
Al1BEM	A	l	1	B	E	M	215.0	6	true	
Al1BEN	A	l	1	B	E	N	752.0	6	true	
Al1BEO	A	l	1	B	E	O	9854.0	6	true	
Al1BFF	A	l	1	B	F	F	1126.0	1	true	
Al1BFG	A	l	1	B	F	G	340.0	1	true	
Al1BFH	A	l	1	B	F	H	1319.0	3	true	
Al1BFI	A	l	1	B	F	I	1763.0	3	true	
Al1BFJ	A	l	1	B	F	J	1641.0	3	true	
Al1BFK	A	l	1	B	F	K	2365.0	3	true	
Al1BFL	A	l	1	B	F	L	459.0	6	true	
Al1BFM	A	l	1	B	F	M	2553.0	6	true	
Al1BFN	A	l	1	B	F	N	8853.0	6	true	
Al1BFO	A	l	1	B	F	O	37385.0	6	true	
Al1BFR	A	l	1	B	F	R	718.0	10	true	
Al1BFS	A	l	1	B	F	S	1435.0	10	true	
Al1BGF	A	l	1	B	G	F	2053.0	1	true	
Al1BGG	A	l	1	B	G	G	1105.0	1	true	
Al1BGH	A	l	1	B	G	H	389.0	3	true	
Al1BGI	A	l	1	B	G	I	1085.0	3	true	
Al1BGJ	A	l	1	B	G	J	2070.0	3	true	
Al1BGK	A	l	1	B	G	K	5919.0	3	true	
Al1BGM	A	l	1	B	G	M	425.0	6	true	
Al1BGN	A	l	1	B	G	N	2969.0	6	true	
Al1BGO	A	l	1	B	G	O	35539.0	6	true	
Al1BHF	A	l	1	B	H	F	3648.0	1	true	
Al1BHH	A	l	1	B	H	H	677.0	3	true	
Al1BHI	A	l	1	B	H	I	789.0	3	true	
Al1BHJ	A	l	1	B	H	J	349.0	3	true	
Al1BHK	A	l	1	B	H	K	459.0	3	true	
Al1BHL	A	l	1	B	H	L	281.0	6	true	
Al1BHM	A	l	1	B	H	M	1446.0	6	true	
Al1BHN	A	l	1	B	H	N	5320.0	6	true	
Al1BHO	A	l	1	B	H	O	23129.0	6	true	
Al1BHQ	A	l	1	B	H	Q	143.0	10	true	
Al1BHR	A	l	1	B	H	R	319.0	10	true	
Al1BHS	A	l	1	B	H	S	785.0	10	true	
Al1BIF	A	l	1	B	I	F	8089.0	1	true	
Al1BIG	A	l	1	B	I	G	3483.0	1	true	
Al1BIH	A	l	1	B	I	H	1898.0	3	true	
Al1BII	A	l	1	B	I	I	3304.0	3	true	
Al1BIJ	A	l	1	B	I	J	4833.0	3	true	
Al1BIK	A	l	1	B	I	K	16521.0	3	true	
Al1BIL	A	l	1	B	I	L	642.0	6	true	
Al1BIM	A	l	1	B	I	M	3212.0	6	true	
Al1BIN	A	l	1	B	I	N	13269.0	6	true	
Al1BIO	A	l	1	B	I	O	84642.0	6	true	
Al1BIQ	A	l	1	B	I	Q	106.0	10	true	
Al1BIR	A	l	1	B	I	R	441.0	10	true	
Al1BIS	A	l	1	B	I	S	1000.0	10	true	
Al1GDF	A	l	1	G	D	F	12641.0	1	true	
Al1GDH	A	l	1	G	D	H	365.0	3	true	
Al1GDI	A	l	1	G	D	I	225.0	3	true	
Al1GDK	A	l	1	G	D	K	393.0	3	true	
Al1GDM	A	l	1	G	D	M	515.0	6	true	
Al1GDN	A	l	1	G	D	N	1272.0	6	true	
Al1GDO	A	l	1	G	D	O	4276.0	6	true	
Al1GDS	A	l	1	G	D	S	228.0	10	true	
Al1GEG	A	l	1	G	E	G	62.0	1	true	
Al1GEJ	A	l	1	G	E	J	146.0	3	true	
Al1GEK	A	l	1	G	E	K	1064.0	3	true	
Al1GEN	A	l	1	G	E	N	130.0	6	true	
Al1GEO	A	l	1	G	E	O	2245.0	6	true	
Al1GFK	A	l	1	G	F	K	364.0	3	true	
Al1GFN	A	l	1	G	F	N	541.0	6	true	
Al1GFO	A	l	1	G	F	O	4298.0	6	true	
Al1GGF	A	l	1	G	G	F	364.0	1	true	
Al1GGG	A	l	1	G	G	G	244.0	1	true	
Al1GGH	A	l	1	G	G	H	142.0	3	true	
Al1GGI	A	l	1	G	G	I	187.0	3	true	
Al1GGJ	A	l	1	G	G	J	446.0	3	true	
Al1GGK	A	l	1	G	G	K	4715.0	3	true	
Al1GGL	A	l	1	G	G	L	149.0	6	true	
Al1GGM	A	l	1	G	G	M	253.0	6	true	
Al1GGN	A	l	1	G	G	N	502.0	6	true	
Al1GGO	A	l	1	G	G	O	10700.0	6	true	
Al1GHF	A	l	1	G	H	F	34243.0	1	true	
Al1GHH	A	l	1	G	H	H	676.0	3	true	
Al1GHI	A	l	1	G	H	I	1181.0	3	true	
Al1GHJ	A	l	1	G	H	J	513.0	3	true	
Al1GHK	A	l	1	G	H	K	193.0	3	true	
Al1GHL	A	l	1	G	H	L	159.0	6	true	
Al1GHM	A	l	1	G	H	M	1082.0	6	true	
Al1GHN	A	l	1	G	H	N	2270.0	6	true	
Al1GHO	A	l	1	G	H	O	4015.0	6	true	
Al1GHS	A	l	1	G	H	S	198.0	10	true	
Al1GIF	A	l	1	G	I	F	19275.0	1	true	
Al1GIG	A	l	1	G	I	G	180.0	1	true	
Al1GIH	A	l	1	G	I	H	16190.0	3	true	
Al1GII	A	l	1	G	I	I	21419.0	3	true	
Al1GIJ	A	l	1	G	I	J	16314.0	3	true	
Al1GIK	A	l	1	G	I	K	10222.0	3	true	
Al1GIL	A	l	1	G	I	L	2263.0	6	true	
Al1GIM	A	l	1	G	I	M	12673.0	6	true	
Al1GIN	A	l	1	G	I	N	35288.0	6	true	
Al1GIO	A	l	1	G	I	O	62160.0	6	true	
Al1GIR	A	l	1	G	I	R	289.0	10	true	
Al1GIS	A	l	1	G	I	S	651.0	10	true	
Al1LDI	A	l	1	L	D	I	115.0	3	true	
Al1LDM	A	l	1	L	D	M	112.0	6	true	
Al1LDN	A	l	1	L	D	N	407.0	6	true	
Al1LDO	A	l	1	L	D	O	675.0	6	true	
Al1LDS	A	l	1	L	D	S	79.0	10	true	
Al1LEK	A	l	1	L	E	K	102.0	3	true	
Al1LEO	A	l	1	L	E	O	360.0	6	true	
Al1LFH	A	l	1	L	F	H	266.0	3	true	
Al1LFK	A	l	1	L	F	K	229.0	3	true	
Al1LFM	A	l	1	L	F	M	245.0	6	true	
Al1LFN	A	l	1	L	F	N	678.0	6	true	
Al1LFO	A	l	1	L	F	O	2072.0	6	true	
Al1LFS	A	l	1	L	F	S	183.0	10	true	
Al1LGK	A	l	1	L	G	K	231.0	3	true	
Al1LGO	A	l	1	L	G	O	1384.0	6	true	
Al1LHF	A	l	1	L	H	F	134.0	1	true	
Al1LHI	A	l	1	L	H	I	111.0	3	true	
Al1LHM	A	l	1	L	H	M	226.0	6	true	
Al1LHN	A	l	1	L	H	N	465.0	6	true	
Al1LHO	A	l	1	L	H	O	1775.0	6	true	
Al1LHQ	A	l	1	L	H	Q	58.0	10	true	
Al1LHS	A	l	1	L	H	S	181.0	10	true	
Al1LII	A	l	1	L	I	I	196.0	3	true	
Al1LIK	A	l	1	L	I	K	506.0	3	true	
Al1LIM	A	l	1	L	I	M	277.0	6	true	
Al1LIN	A	l	1	L	I	N	699.0	6	true	
Al1LIO	A	l	1	L	I	O	3575.0	6	true	
Al1ODF	A	l	1	O	D	F	510.0	1	true	
Al1ODM	A	l	1	O	D	M	81.0	6	true	
Al1ODN	A	l	1	O	D	N	185.0	6	true	
Al1ODO	A	l	1	O	D	O	396.0	6	true	
Al1OEI	A	l	1	O	E	I	79.0	3	true	
Al1OEK	A	l	1	O	E	K	61.0	3	true	
Al1OEO	A	l	1	O	E	O	176.0	6	true	
Al1OFO	A	l	1	O	F	O	275.0	6	true	
Al1OGF	A	l	1	O	G	F	307.0	1	true	
Al1OGK	A	l	1	O	G	K	129.0	3	true	
Al1OGO	A	l	1	O	G	O	197.0	6	true	
Al1OHF	A	l	1	O	H	F	1700.0	1	true	
Al1OHI	A	l	1	O	H	I	160.0	3	true	
Al1OHM	A	l	1	O	H	M	129.0	6	true	
Al1OHO	A	l	1	O	H	O	173.0	6	true	
Al1OIF	A	l	1	O	I	F	463.0	1	true	
Al1OIH	A	l	1	O	I	H	282.0	3	true	
Al1OII	A	l	1	O	I	I	273.0	3	true	
Al1OIK	A	l	1	O	I	K	156.0	3	true	
Al1OIM	A	l	1	O	I	M	451.0	6	true	
Al1OIN	A	l	1	O	I	N	1133.0	6	true	
Al1OIO	A	l	1	O	I	O	1118.0	6	true	
Al2BDF	A	l	2	B	D	F	230.0	1	true	
Al2BDG	A	l	2	B	D	G	141.0	1	true	
Al2BDH	A	l	2	B	D	H	1405.0	3	true	
Al2BDI	A	l	2	B	D	I	1437.0	3	true	
Al2BDJ	A	l	2	B	D	J	1076.0	3	true	
Al2BDK	A	l	2	B	D	K	1131.0	3	true	
Al2BDL	A	l	2	B	D	L	241.0	6	true	
Al2BDM	A	l	2	B	D	M	1212.0	6	true	
Al2BDN	A	l	2	B	D	N	3112.0	6	true	
Al2BDO	A	l	2	B	D	O	11427.0	6	true	
Al2BDQ	A	l	2	B	D	Q	56.0	10	true	
Al2BDR	A	l	2	B	D	R	302.0	10	true	
Al2BDS	A	l	2	B	D	S	664.0	10	true	
Al2BEG	A	l	2	B	E	G	177.0	1	true	
Al2BEJ	A	l	2	B	E	J	198.0	3	true	
Al2BEK	A	l	2	B	E	K	1079.0	3	true	
Al2BEO	A	l	2	B	E	O	3150.0	6	true	
Al2BFF	A	l	2	B	F	F	170.0	1	true	
Al2BFG	A	l	2	B	F	G	156.0	1	true	
Al2BFH	A	l	2	B	F	H	1247.0	3	true	
Al2BFI	A	l	2	B	F	I	1622.0	3	true	
Al2BFJ	A	l	2	B	F	J	1544.0	3	true	
Al2BFK	A	l	2	B	F	K	2016.0	3	true	
Al2BFL	A	l	2	B	F	L	292.0	6	true	
Al2BFM	A	l	2	B	F	M	1796.0	6	true	
Al2BFN	A	l	2	B	F	N	8088.0	6	true	
Al2BFO	A	l	2	B	F	O	24311.0	6	true	
Al2BFQ	A	l	2	B	F	Q	168.0	10	true	
Al2BFR	A	l	2	B	F	R	1083.0	10	true	
Al2BFS	A	l	2	B	F	S	1946.0	10	true	
Al2BGF	A	l	2	B	G	F	154.0	1	true	
Al2BGG	A	l	2	B	G	G	318.0	1	true	
Al2BGI	A	l	2	B	G	I	290.0	3	true	
